,Name,Wins,Losses,Draws,Height,Weight,Reach,Stance,Age,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg
2167,Antonio Silva,19,12,1,193.0,264,82,1,46,2.89,45,3.09,50,0.82,29,66,0.8
2168,Erick Silva,19,9,0,182.9,170,74,1,42,2.50,48,4.18,49,0.85,35,56,1.4
2169,Leandro Silva,20,6,1,175.3,155,72,1,40,2.39,48,2.08,63,1.76,37,65,0.4
2170,Claudio Silva,14,4,0,180.3,170,71,2,43,2.48,42,3.00,46,2.85,26,44,1.1
2171,Joaquim Silva,14,6,0,172.7,155,69,2,37,3.43,43,4.17,53,0.34,50,70,0.8
2172,Felipe Silva,8,2,0,182.9,155,77,1,42,5.40,50,1.80,59,1.00,100,71,0.0
2173,Bruno Silva,15,9,2,162.6,125,65,1,36,3.95,51,4.72,51,1.94,24,72,0.2
2174,Bruno Silva,23,13,0,182.9,185,74,1,37,3.86,48,5.35,41,0.77,22,74,0.0
2175,Gabriel Silva,8,2,0,167.6,135,71,1,32,1.30,34,3.47,45,1.50,25,38,0.5
2176,Jacob Silva,6,4,0,165.1,125,67,1,38,4.17,44,4.92,56,1.51,100,66,0.0
2177,Natalia Silva,20,5,1,162.6,125,65,2,29,4.81,45,2.36,66,0.43,30,90,0.0
2178,Jansey Silva,7,2,0,188.0,185,67,1,31,0.46,40,2.32,33,0.00,0,0,0.0
2179,Maria Silva,8,1,0,160.0,115,64,1,30,3.00,57,1.13,62,2.00,100,55,0.5
2180,Karine Silva,19,7,0,165.1,125,67,1,32,2.24,38,2.74,52,1.93,50,26,1.6
2181,Erik Silva,9,4,0,175.3,145,71,1,39,2.06,67,1.52,40,3.26,80,60,0.0
2182,Janaina Silva,5,1,0,154.9,115,60,1,34,0.00,0,1.50,62,0.00,0,0,0.0
2183,Jhonata Silva,8,2,0,165.1,125,66,1,29,4.86,52,9.85,44,0.00,0,0,0.0
2184,Jean Silva,17,3,0,170.2,145,69,1,29,4.82,51,4.50,53,1.20,60,78,0.6
2185,Danny Silva,11,2,0,170.2,145,69,3,29,6.35,54,7.10,61,2.06,36,75,0.2
2186,Samuel Silva,13,5,1,182.9,155,72,1,30,2.58,27,8.61,37,0.00,0,0,0.0
2187,Douglas Silva de Andrade,29,7,0,170.2,145,68,1,41,3.54,38,4.09,56,0.54,42,71,0.2
2188,Elias Silverio,13,3,0,180.3,155,73,1,39,3.67,49,2.97,51,1.62,38,85,0.2
2189,Sim Kai Xiong,7,2,0,167.6,135,67,1,28,2.85,42,3.64,55,3.49,25,100,0.0
2190,Jamey Simmons,7,4,0,167.6,135,70,1,33,0.79,21,1.92,74,0.00,0,50,0.0
2191,Ricky Simon,22,7,1,167.6,135,69,1,34,3.03,42,3.90,61,4.49,41,76,0.3
2192,Aaron Simpson,12,5,0,182.9,170,73,1,52,3.60,52,2.53,56,3.78,34,83,0.5
2193,Tony Sims,12,4,0,180.3,155,70,2,40,1.81,63,0.76,65,0.71,50,50,0.7
2194,Everett Sims,4,1,0,195.6,260,77,2,37,0.81,66,2.19,30,0.00,0,42,1.2
2195,Rory Singer,11,9,0,188.0,185,77,1,50,2.55,39,2.42,63,0.39,25,64,0.8
2196,Rana Rudra Pratap Singh,11,2,0,177.8,135,69,1,29,0.00,0,9.05,27,0.00,0,0,0.0
2197,Kiran Singh,7,4,0,154.9,115,65,1,26,0.00,0,19.51,23,0.00,0,0,0.0
2198,Elvis Sinosic,7,11,2,190.5,205,77,1,55,1.13,37,4.60,53,0.00,0,0,1.2
2199,Gian Siqueira,19,5,0,185.4,170,74,1,32,0.80,100,3.41,19,0.00,0,0,0.0
2200,Jamie Siraj,14,4,0,170.2,135,66,1,32,2.21,25,7.73,38,0.00,0,0,0.0
2201,Jeremia Siregar,6,3,0,157.5,125,63,1,35,2.80,42,7.37,29,0.00,0,75,0.0
2202,Dennis Siver,23,11,0,167.6,145,70,1,47,3.87,32,2.67,65,0.87,32,65,0.3
2203,Chas Skelly,19,3,0,180.3,145,72,1,41,2.01,40,3.21,49,1.74,34,39,2.3
2204,Scott Smith,18,11,0,182.9,185,70,1,47,1.90,27,5.87,50,0.12,6,58,0.5
2205,Trevor Smith,15,10,0,190.5,185,75,1,45,3.29,55,3.31,51,1.70,32,60,0.7
2206,Anthony Smith,38,22,0,193.0,205,76,1,38,3.19,49,5.04,44,0.44,22,50,0.6
2207,Colton Smith,7,4,0,182.9,155,71,1,39,1.64,41,2.30,51,4.09,36,25,1.4
2208,Leslie Smith,10,7,1,175.3,135,66,1,44,7.56,40,8.41,51,0.00,0,62,0.0
2209,Devonte Smith,11,4,0,175.3,155,76,1,33,4.55,53,3.91,49,0.35,25,85,0.3
2210,Cole Smith,7,2,0,180.3,135,67,1,37,1.78,35,1.96,49,1.67,33,45,1.7
2211,Nate Smith,6,1,0,167.6,125,69,3,31,1.28,38,2.04,35,0.00,0,33,2.3
2212,Braxton Smith,5,2,0,180.3,257,72,1,36,6.46,48,11.54,32,0.00,0,100,0.0
2213,Elijah Smith,10,1,0,175.3,135,71,1,23,4.18,48,2.96,46,2.98,53,53,1.1
2214,Jacobe Smith,12,0,0,177.8,170,72,2,30,6.89,67,2.78,47,7.78,91,100,0.7
2215,Hunter Smith,8,1,0,175.3,155,69,1,27,0.00,0,0.00,0,0.00,0,0,0.0
2216,Dmitrii Smoliakov,9,3,0,188.0,253,74,3,44,1.44,42,3.81,55,0.00,0,75,0.0
2217,Louis Smolka,17,9,0,175.3,135,68,1,35,4.67,47,4.11,53,1.69,35,32,1.8
2218,Cameron Smotherman,12,7,0,175.3,135,69,1,28,3.97,37,3.57,58,0.00,0,62,0.0
2219,Shimon Smotritsky,8,2,0,188.0,170,74,1,26,3.52,34,8.67,56,3.52,33,50,0.0
2220,Richie Smullen,3,1,1,175.3,155,68,1,35,1.98,77,2.26,65,8.49,66,0,0.0
2221,Devin Smyth,4,2,0,177.8,170,72,3,31,2.60,68,6.73,25,4.00,26,100,0.0
2222,Peter Sobotta,17,7,1,182.9,170,75,2,39,2.14,40,2.90,58,1.53,32,77,0.5
2223,Renato Sobral,37,11,0,185.4,205,75,1,50,2.23,45,1.53,57,2.48,42,65,2.6
2224,Rameau Thierry Sokoudjou,18,18,0,177.8,205,78,1,42,2.26,45,2.61,56,1.93,47,78,0.9
2225,Axel Sola,12,1,1,182.9,155,74,2,28,4.50,50,4.53,61,1.89,36,66,0.5
2226,Alexander Soldatkin,14,4,0,188.0,250,75,1,33,1.16,60,1.35,26,1.45,50,50,0.0
2227,Joe Solecki,13,6,0,175.3,155,70,1,33,1.97,53,1.85,50,2.06,48,14,1.4
2228,Song Kenan,22,9,0,182.9,170,71,1,36,4.49,46,5.82,51,0.42,30,73,0.0
2229,Song Yadong,24,9,1,172.7,135,67,1,28,4.26,43,3.76,54,0.79,41,73,0.3
2230,YoungJae Song,10,2,1,172.7,145,70,1,30,2.42,56,2.11,53,0.00,0,48,0.6
2231,Emrah Sonmez,14,5,0,177.8,145,71,1,34,1.47,46,1.73,48,5.00,21,0,0.0
2232,Chael Sonnen,29,15,1,185.4,205,73,2,49,3.08,43,1.10,62,3.81,59,66,0.4
2233,Jin Soo Son,9,4,0,167.6,135,69,1,33,5.10,36,7.63,52,1.50,25,100,0.0
2234,Benardo Sopaj,13,3,0,167.6,135,66,1,25,4.39,58,4.69,52,2.43,60,76,0.8
2235,Sean Soriano,14,8,0,175.3,145,70,1,36,3.18,61,2.14,56,1.33,55,52,0.0
2236,Punahele Soriano,13,4,0,180.3,170,72,2,33,4.42,53,3.31,47,1.97,51,48,0.1
2237,Hecher Sosa,15,1,0,175.3,135,70,1,31,4.53,47,2.50,61,2.00,36,69,1.0
2238,Dmitry Sosnovskiy,11,0,0,190.5,240,77,1,37,2.95,70,2.53,35,3.16,66,100,3.2
2239,Ben Sosoli,7,3,0,182.9,265,72,2,36,2.31,31,4.30,47,0.00,0,0,0.0
2240,Krzysztof Soszynski,26,12,1,185.4,205,77,3,49,3.37,39,3.13,58,0.52,25,71,1.0
2241,George Sotiropoulos,14,7,0,177.8,155,71,1,49,2.61,27,2.52,67,2.32,31,53,1.6
2242,Greg Soto,9,4,0,180.3,170,73,1,40,3.21,63,2.61,52,1.49,27,44,1.0
2243,Joe Soto,18,7,0,167.6,135,65,1,39,3.36,41,5.37,67,0.85,21,70,1.9
2244,Andre Soukhamthath,13,8,0,175.3,135,70,1,37,2.77,44,4.31,49,1.25,53,58,0.2
2245,Mario Sousa,15,3,0,190.5,185,79,1,29,2.82,50,2.99,28,0.52,25,37,0.5
2246,Manoel Sousa,15,1,0,175.3,155,70,1,29,4.27,48,3.48,55,0.36,20,73,1.1
2247,Jacare Souza,26,10,0,185.4,185,72,1,46,2.53,47,2.83,62,2.57,39,57,1.3
2248,Edimilson Souza,15,5,0,182.9,145,74,1,41,4.65,44,2.91,58,0.00,0,50,0.0
2249,Livinha Souza,14,4,0,160.0,115,63,1,35,1.75,45,3.60,56,2.54,45,40,1.4
2250,Bruno Souza,10,3,0,177.8,145,70,1,30,3.73,39,5.30,45,0.50,16,60,0.0
2251,Jose Souza,9,1,0,190.5,170,79,1,24,4.24,45,4.86,49,0.00,0,0,0.0
2252,Ketlen Souza,17,6,0,160.0,115,63,1,32,4.11,57,3.89,53,0.45,13,53,0.2
2253,Heraldo Souza,9,2,1,180.3,185,73,1,31,1.62,33,1.62,50,0.00,0,0,0.0
2254,Ryan Spann,24,11,0,195.6,264,79,1,35,3.11,39,3.92,43,1.21,34,59,1.7
2255,Marina Spasic,7,2,0,162.6,115,64,1,32,7.50,47,6.00,57,0.00,0,50,0.0
2256,Tommy Speer,21,7,0,177.8,170,71,1,42,2.56,51,5.12,35,2.02,33,33,0.0
2257,Sean Spencer,12,6,0,177.8,170,74,1,39,4.24,32,4.02,60,0.14,33,68,0.0
2258,Felicia Spencer,9,3,0,167.6,145,68,1,35,3.21,48,4.54,45,1.18,18,27,0.2
2259,Eric Spicely,12,6,0,185.4,185,73,1,39,3.71,45,5.72,55,1.31,20,75,1.0
2260,Daniel Spitz,6,3,0,200.7,245,82,1,36,2.60,35,5.30,46,0.74,66,0,0.0
2261,Serghei Spivac,18,7,0,190.5,257,78,1,31,3.35,46,4.23,50,3.42,57,52,0.4
2262,Daniel Spohn,15,6,0,193.0,205,79,2,41,2.42,49,1.60,53,0.00,0,28,2.5
2263,Austin Springer,12,4,0,172.7,145,71,1,39,3.54,57,3.15,41,3.37,40,100,0.8
2264,Georges St-Pierre,26,2,0,180.3,185,76,1,45,3.78,53,1.40,72,4.16,74,83,1.1
2265,Ron Stallings,14,8,0,188.0,170,75,2,43,3.22,60,3.26,51,0.00,0,71,0.0
2266,Cody Stamann,21,8,1,167.6,135,64,1,36,4.32,46,3.91,60,2.17,37,76,0.0
2267,Brian Stann,12,6,0,185.4,205,74,1,45,3.28,42,2.65,59,0.12,12,60,0.3
2268,Josh Stansbury,4,8,0,188.0,205,74,1,41,3.22,54,3.54,54,0.00,0,87,1.0
2269,Clifford Starks,13,3,0,182.9,185,78,1,45,1.94,33,2.49,58,1.94,100,60,0.0
2270,Kalib Starnes,17,11,1,190.5,185,74,1,51,2.71,48,4.43,53,1.46,33,25,0.6
2271,Laureano Staropoli,9,5,0,185.4,185,71,1,33,3.31,34,3.73,54,0.83,26,48,0.0
2272,Damian Stasiak,10,6,0,165.1,135,70,1,36,1.86,36,3.10,52,2.64,35,43,0.6
2273,Dominique Steele,14,9,0,177.8,170,74,1,38,2.32,49,2.42,50,2.95,42,76,0.0
2274,Ricky Steele,6,0,0,175.3,135,74,1,38,4.07,70,2.93,50,0.00,0,91,0.0
2275,Kody Steele,8,1,0,175.3,155,71,1,31,3.85,32,6.20,52,1.07,25,100,0.5
2276,Steve Steinbeiss,9,4,0,190.5,185,75,1,45,3.92,55,1.86,49,0.44,50,58,0.0
2277,Jeremy Stephens,29,23,0,175.3,155,71,1,40,3.13,40,3.25,57,1.10,38,61,0.4
2278,Aljamain Sterling,26,5,0,170.2,145,71,1,37,4.26,52,2.15,59,2.54,32,44,0.6
2279,Joe Stevenson,33,16,0,170.2,145,70,1,44,2.05,44,2.44,60,2.75,44,39,2.2
2280,Maia Stevenson,6,5,0,162.6,115,62,1,44,1.57,54,3.13,33,3.91,100,50,0.0
2281,Gable Steveson,4,0,0,180.3,249,74,1,26,16.29,71,5.17,60,0.00,0,0,0.0
2282,Darren Stewart,12,8,0,182.9,205,74,1,35,3.05,45,3.29,48,1.75,45,67,0.1
2283,Kyle Stewart,11,3,0,182.9,170,76,1,37,1.41,35,2.42,43,1.32,20,60,0.0
2284,Navajo Stirling,11,0,0,193.0,205,79,1,28,6.47,55,2.56,58,0.82,25,71,0.0
2285,Lazar Stojadinovic,12,5,0,170.2,145,68,2,37,1.82,29,1.97,59,0.00,0,0,0.0
2286,Julija Stoliarenko,11,10,2,170.2,125,66,1,33,2.74,38,4.45,46,0.78,20,54,1.4
2287,Dustin Stoltzfus,17,8,0,182.9,185,75,1,34,3.40,46,3.26,47,2.17,36,43,1.1
2288,Niklas Stolze,12,6,0,185.4,155,74,3,33,2.12,48,2.25,49,0.66,100,55,0.7
2289,Ken Stone,11,4,0,172.7,135,71,2,43,3.85,49,2.90,48,1.24,33,60,0.6
2290,Rick Story,19,9,0,175.3,170,71,2,42,3.80,41,2.17,62,2.53,48,63,0.9
2291,Darko Stosic,13,4,0,182.9,205,76,1,34,2.61,45,4.04,58,3.42,50,83,0.0
2292,Sam Stout,20,12,1,175.3,155,70,1,42,4.17,28,4.08,57,0.63,38,77,0.1
2293,Jesse Strader,5,3,0,170.2,135,70,1,35,5.03,51,5.28,47,3.87,57,100,0.0
2294,Daniel Straus,24,7,0,170.2,145,71,3,42,4.76,43,2.99,57,0.84,15,81,1.1
2295,Sean Strickland,31,7,0,185.4,185,76,1,35,5.98,42,4.53,60,0.66,62,68,0.1
2296,Mark Striegl,18,4,0,172.7,145,70,2,38,1.40,45,4.07,40,0.00,0,66,0.0
2297,Stefan Struve,33,13,0,210.8,265,84,1,38,3.12,47,4.04,46,0.56,46,55,1.7
2298,Tatiana Suarez,13,1,0,165.1,115,66,2,35,2.86,60,1.63,44,4.52,45,57,0.7
2299,Lucasz Sudolski,8,1,0,193.0,205,75,1,33,5.70,67,4.89,28,0.00,0,100,0.0
2300,Sulangrangbo,10,4,0,175.3,135,66,2,21,3.96,48,3.20,62,0.00,0,72,0.0
2301,George Sullivan,17,7,0,182.9,170,73,1,45,3.53,39,2.42,57,1.37,20,38,0.7
2302,Justin Sumter,7,3,0,188.0,185,80,2,36,2.68,48,7.64,34,2.87,100,0,0.0
2303,Sumudaerji,20,7,0,172.7,125,72,2,30,4.21,50,2.10,64,0.68,33,70,0.5
2304,Rama Supandhi,8,4,0,165.1,125,66,2,34,2.20,42,3.53,48,1.00,11,0,0.0
2305,Baisangur Susurkaev,12,0,0,188.0,185,79,1,25,5.74,54,4.45,58,2.09,26,100,0.8
2306,Louie Sutherland,11,6,0,190.5,258,76,1,32,1.80,69,1.95,35,4.49,40,33,0.0
2307,Takaya Suzuki,9,1,0,170.2,125,68,2,21,6.87,51,2.29,67,1.01,100,100,0.0
2308,Daniel Swain,20,10,1,175.3,145,70,1,35,0.80,44,3.20,40,0.00,0,0,6.0
2309,Cub Swanson,31,14,0,172.7,145,70,1,42,4.84,51,3.99,59,1.00,50,63,0.4
2310,Mike Swick,15,6,0,185.4,170,77,1,47,2.36,37,2.29,54,1.06,50,61,0.6
2311,Oumar Sy,12,2,0,193.0,205,83,1,30,3.41,48,1.87,66,2.45,35,66,0.3
2312,Klaudia Sygula,8,2,0,172.7,135,69,1,27,7.27,48,5.50,56,0.41,12,40,0.0
2313,Kevin Syler,10,1,0,175.3,155,71,3,33,5.60,69,4.03,48,1.00,40,77,2.0
2314,Tim Sylvia,31,10,0,203.2,265,80,1,50,4.23,41,2.61,61,0.11,100,75,0.1
2315,Kevin Szaflarski,11,2,0,195.6,260,77,1,31,1.13,28,8.07,30,0.00,0,0,0.0
2316,Sebastian Szalay,10,2,0,167.6,145,66,1,32,4.94,41,2.20,65,0.51,20,84,0.0
2317,Bartosz Szewczyk,8,3,1,193.0,205,73,1,28,2.70,33,3.52,47,0.00,0,0,0.0
2318,Justin Tafa,7,5,0,182.9,264,74,2,32,4.05,54,5.11,47,0.00,0,53,0.0
2319,Junior Tafa,7,6,0,190.5,205,75,1,29,3.53,52,2.70,52,0.00,0,72,0.0
2320,Khalid Taha,13,5,0,165.1,135,69,1,34,2.64,32,4.12,46,0.00,0,61,0.2
2321,Tatsuro Taira,18,2,0,170.2,125,70,1,26,2.87,54,3.10,44,3.57,43,46,1.3
2322,Mairbek Taisumov,27,6,0,175.3,155,73,1,38,2.98,39,3.03,64,1.34,63,88,0.0
2323,Taiyilake Nueraji,12,1,0,188.0,155,75,2,25,9.82,53,5.01,58,1.47,33,100,0.0
2324,Ryo Tajima,12,3,0,172.7,135,71,1,27,2.90,45,3.23,64,2.50,50,50,0.0
2325,Payton Talbott,11,1,0,177.8,135,70,3,27,6.62,56,3.41,46,0.78,44,77,0.2
2326,Nordine Taleb,15,7,0,185.4,170,74,1,45,3.66,51,2.62,66,1.94,76,73,0.0
2327,Murtaza Talha,7,2,0,182.9,205,74,1,30,4.29,57,7.09,31,0.00,0,100,0.0
2328,Akitoshi Tamura,21,18,2,175.3,135,70,1,46,3.73,43,1.94,78,0.00,0,20,1.0
2329,Issei Tamura,10,8,0,165.1,135,63,1,42,1.89,53,4.58,44,0.92,25,33,0.0
2330,Michinori Tanaka,11,3,0,165.1,135,67,1,35,1.97,37,1.99,50,2.40,38,43,0.2
2331,Evan Tanner,32,8,0,182.9,185,74,1,55,3.05,59,2.64,56,2.55,43,25,1.3
2332,Kasey Tanner,6,1,0,170.2,135,69,1,34,6.60,50,6.67,63,2.00,33,0,0.0
2333,Otari Tanzilovi,10,2,0,175.3,145,70,1,28,4.20,68,4.20,49,4.50,36,85,0.0
2334,Manny Tapia,12,14,1,165.1,135,67,1,45,2.69,21,4.74,58,0.49,40,66,0.2
2335,Regina Tarin,8,0,0,170.2,125,66,2,21,7.60,47,7.00,57,1.00,33,50,0.0
2336,Miesha Tate,20,10,0,167.6,135,65,1,40,2.62,44,3.05,51,1.97,30,56,1.2
2337,Aaron Tau,11,1,0,162.6,125,66,3,33,4.85,44,5.00,60,0.89,18,64,0.0
2338,Deividas Taurosevicius,17,5,0,175.3,145,68,2,49,2.13,43,1.82,59,2.00,28,50,0.3
2339,Thiago Tavares,21,7,1,170.2,145,70,1,41,2.00,40,2.31,62,3.83,42,62,1.5
2340,Brad Tavares,21,13,0,185.4,185,74,1,38,3.41,43,3.32,54,0.70,26,80,0.0
2341,Ramon Taveras,10,4,0,172.7,145,70,2,32,4.07,43,6.45,54,0.00,0,72,0.0
2342,Paul Taylor,11,6,1,182.9,155,72,1,46,4.44,47,4.47,55,0.27,25,56,0.5
2343,Jesse Taylor,31,15,0,182.9,170,73,1,43,1.94,65,0.55,38,7.28,50,100,3.1
2344,Danielle Taylor,9,4,0,152.4,115,60,1,36,2.75,29,3.31,71,0.20,20,70,0.2
2345,James Te Huna,16,9,0,188.0,185,75,1,44,4.04,51,2.99,62,2.75,37,58,0.2
2346,Cam Teague,9,2,0,177.8,145,69,1,28,5.70,28,18.44,32,0.00,0,0,0.0
2347,Glover Teixeira,33,9,0,188.0,205,76,1,46,3.73,49,4.43,51,2.11,33,60,0.9
2348,Tallison Teixeira,9,2,0,200.7,258,83,1,26,4.85,62,4.10,41,2.40,30,0,0.0
2349,Ramazan Temirov,20,3,0,162.6,125,63,1,29,4.73,41,3.65,62,0.68,50,100,0.0
2350,Taneisha Tennant,5,1,0,170.2,145,70,1,37,5.67,55,3.40,71,0.00,0,100,0.0
2351,David Teymur,8,2,0,175.3,155,73,2,37,4.69,43,3.53,55,0.94,33,77,0.0
2352,Daniel Teymur,7,4,0,165.1,145,69,1,38,3.08,46,3.93,56,0.56,18,60,0.3
2353,Alexia Thainara,15,1,0,162.6,115,67,1,30,4.80,47,2.76,55,3.95,53,100,1.4
2354,Brandon Thatch,11,5,0,188.0,170,74,3,41,2.70,42,3.63,52,1.36,66,50,0.7
2355,Elias Theodorou,16,3,0,185.4,185,75,1,38,4.19,42,2.39,53,1.27,28,59,0.0
2356,Paulo Thiago,18,9,0,180.3,170,74,1,45,1.71,39,1.99,63,1.42,31,63,1.2
2357,Colby Thicknesse,9,1,0,170.2,135,69,1,27,3.24,41,2.93,54,0.67,7,33,1.7
2358,Nick Thompson,38,14,1,185.4,170,74,1,45,1.87,42,1.80,49,1.06,100,35,2.6
2359,Oli Thompson,17,10,0,185.4,242,75,1,46,1.66,46,5.31,46,0.00,0,50,0.5
2360,Stephen Thompson,17,9,1,182.9,170,75,1,43,4.05,46,3.00,54,0.23,35,63,0.0
2361,Josh Thomson,22,9,0,177.8,155,71,1,47,2.59,47,2.12,64,1.92,39,54,1.3
2362,Isaac Thomson,9,3,0,177.8,145,69,3,24,1.40,44,2.20,42,4.00,80,33,0.0
2363,Simeon Thoresen,17,6,1,185.4,170,79,1,42,3.85,43,3.85,64,1.12,40,50,1.7
2364,Ti Haitao,18,7,0,170.2,135,69,1,25,4.27,37,3.13,60,2.00,40,57,0.0
2365,Gleison Tibau,33,14,0,177.8,155,71,2,42,1.95,31,2.51,63,4.08,53,92,0.8
2366,Darren Till,18,5,1,182.9,185,74,2,33,2.30,46,3.31,56,0.55,46,69,0.0
2367,Rio Tirto,8,1,0,162.6,125,66,3,26,0.00,0,2.11,69,0.00,0,0,0.0
2368,Denis Tiuliulin,10,10,0,185.4,185,77,1,38,3.61,41,5.23,38,0.96,42,72,0.0
2369,Rafael Tobias,14,3,0,188.0,205,74,1,23,2.17,32,5.95,37,2.00,40,100,1.0
2370,Dusko Todorovic,13,7,0,185.4,185,74,1,32,4.52,57,4.20,48,2.03,24,40,0.3
2371,Tuco Tokkos,11,6,0,193.0,205,76,1,36,2.59,41,3.70,46,2.87,36,33,0.6
2372,Anelya Toktogonova,6,2,1,157.5,115,63,2,21,1.16,50,2.03,39,0.00,0,10,2.2
2373,Kazuki Tokudome,18,7,1,180.3,155,73,2,39,2.26,41,3.63,53,2.00,38,78,0.0
2374,Puja Tomar,9,6,0,154.9,115,59,2,32,5.27,49,5.42,46,0.00,0,75,0.0
2375,Tyler Toner,15,7,0,172.7,145,70,1,43,2.95,52,2.13,62,0.00,0,54,0.4
2376,Ilia Topuria,17,1,0,170.2,155,69,1,29,4.82,50,3.97,62,1.73,57,95,0.9
2377,Aleksandre Topuria,7,1,0,170.2,135,68,1,30,2.93,55,2.57,68,1.50,33,100,0.0
2378,Miguel Torres,44,9,0,175.3,135,76,1,45,3.98,43,1.86,74,0.00,0,17,1.6
2379,Jose Torres,8,1,0,162.6,125,65,1,34,4.37,36,9.84,50,1.28,33,75,0.0
2380,Desmond Torres,7,2,0,167.6,135,69,1,29,4.80,64,11.78,48,0.00,0,100,0.0
2381,Manuel Torres,17,4,0,177.8,155,73,3,31,6.57,56,4.24,50,1.32,66,76,0.7
2382,Justice Torres,12,4,0,170.2,145,66,2,28,0.79,22,8.29,53,5.92,50,0,0.0
2383,Eduardo Torres Caut,16,2,0,170.2,135,70,1,31,1.10,34,1.24,65,2.06,33,50,0.0
2384,Salim Touahri,10,4,0,177.8,170,72,1,36,2.60,46,2.87,58,0.00,0,83,0.0
2385,Dequan Townsend,21,12,0,190.5,205,79,1,40,1.23,34,3.92,38,0.00,0,46,0.0
2386,Taner Trembley,7,1,0,175.3,145,69,1,31,9.20,45,12.40,46,1.00,9,0,0.0
2387,Francisco Trevino,13,3,0,175.3,155,70,1,44,2.65,42,2.42,64,0.97,22,41,0.0
2388,Frank Trigg,21,9,0,175.3,170,71,2,54,2.79,46,1.90,56,2.35,47,75,0.8
2389,Francisco Trinaldo,28,9,0,175.3,170,70,2,48,3.13,45,2.67,60,0.98,42,60,0.5
2390,Michael Trizano,11,3,0,180.3,145,71,1,34,3.63,53,4.40,50,0.36,66,72,0.5
2391,Antonio Trocoli,12,7,0,195.6,185,80,1,35,1.27,47,5.30,26,0.88,9,42,0.4
2392,Abel Trujillo,15,8,0,172.7,155,70,1,42,2.65,41,2.31,59,2.18,45,40,0.4
2393,Arman Tsarukyan,23,3,0,170.2,155,72,1,29,3.85,50,1.80,54,3.26,37,75,0.1
2394,Rei Tsuruya,12,1,0,167.6,125,68,1,24,2.85,54,1.79,43,5.17,37,50,2.1
2395,Magomed Tuchalov,7,0,0,190.5,205,78,1,26,2.33,43,2.60,66,8.00,57,100,1.0
2396,Chris Tuchscherer,21,4,0,188.0,258,76,1,50,1.35,31,3.17,47,1.19,18,0,0.6
2397,Jon Tuck,10,5,0,180.3,155,73,1,42,3.00,40,3.74,60,0.42,33,50,1.0
2398,Gavin Tucker,13,3,0,167.6,145,66,2,40,4.29,44,4.18,57,3.13,44,53,1.5
2399,Tai Tuivasa,15,10,0,188.0,264,75,2,33,3.37,48,4.61,42,0.00,0,58,0.0
2400,Zubaira Tukhugov,20,6,1,172.7,155,68,1,35,3.17,39,3.07,63,2.13,39,100,0.0
2401,Marco Tulio,14,3,0,182.9,185,74,1,32,6.02,53,2.97,56,1.05,26,0,0.3
2402,Nyamjargal Tumendemberel,10,1,0,170.2,125,71,1,28,2.72,42,2.47,53,3.37,50,56,2.1
2403,Albert Tumenov,18,4,0,180.3,170,73,1,34,3.76,42,3.34,58,0.20,20,75,0.0
2404,Ricky Turcios,13,6,0,175.3,145,71,1,33,4.68,39,3.84,51,0.85,17,44,0.3
2405,Anton Turkalj,8,4,0,193.0,205,78,1,30,2.45,42,3.42,54,4.98,41,16,0.0
2406,Wellington Turman,18,8,0,182.9,170,72,1,30,3.23,51,4.17,45,1.55,20,42,0.8
2407,Jalin Turner,16,9,0,190.5,155,77,2,31,5.84,49,4.53,41,0.75,55,75,1.1
2408,Marcin Tybura,27,12,0,190.5,254,78,1,40,3.49,46,3.34,54,1.23,32,70,0.1
2409,Raphael Uchegbu,10,2,0,175.3,135,73,1,31,2.46,48,2.85,50,1.48,16,0,0.0
2410,Takeru Uchida,9,2,0,170.2,125,68,2,23,0.42,40,0.63,25,3.17,20,0,6.3
2411,Tagir Ulanbekov,17,3,0,170.2,125,70,2,35,3.01,48,3.44,50,2.73,39,63,1.5
2412,Carlos Ulberg,15,1,0,193.0,205,77,1,35,6.57,55,4.03,51,0.53,60,85,0.2
2413,Gasan Umalatov,17,4,2,180.3,170,71,1,43,2.23,39,4.10,59,0.75,17,90,0.0
2414,Caol Uno,33,19,5,170.2,155,70,2,51,1.91,49,1.90,50,1.95,31,37,0.5
2415,Logan Urban,5,1,0,182.9,170,72,1,32,2.55,66,16.60,27,0.00,0,0,0.0
2416,Hector Urbina,17,10,1,180.3,170,73,1,38,0.97,38,2.44,39,0.00,0,38,3.8
2417,Elias Urbina,3,1,0,190.5,185,77,2,32,3.85,37,6.17,50,0.00,0,0,0.0
2418,Gilbert Urbina,8,5,0,190.5,185,75,1,30,6.68,57,4.72,47,2.73,44,0,0.7
2419,Guilherme Uriel,8,2,0,185.4,242,74,1,29,1.01,43,3.89,22,0.00,0,57,4.3
2420,Nick Urso,10,3,0,167.6,125,66,2,40,3.61,45,5.06,36,0.00,0,0,0.0
2421,Sho Patrick Usami,4,1,0,175.3,155,70,1,26,0.00,0,0.00,0,0.00,0,0,0.0
2422,Kamaru Usman,21,5,0,182.9,185,76,3,39,4.13,50,2.86,54,2.60,42,90,0.1
2423,Mohammed Usman,12,4,0,188.0,239,79,1,37,3.85,39,4.27,51,0.56,14,66,0.0
2424,Darren Uyenoyama,10,6,0,167.6,125,65,1,46,1.34,39,2.21,66,1.42,33,35,0.7
